id,selling_price,code,item_name
714,85,4262,SABEZOLE DSR
715,440,4782,DESMOPRESSIN 0.2MG MINIRIN
716,250,6326,BETACOOL SYRUP 200ML
717,40,6401,PROTAS 40MG 30S
718,20,6403,PROTAS 20MG 30S
719,1100,6295,VALTREX (VALACICLOVIR)500MG
720,1900,5728,BENADRYL SOLUTION 6+
721,60,5884,MONTEL DT 30'S
722,70,5885,SOLO 4MG SATCHETS 14'2
723,20,5896,NUCET TABS 30'S
724,450,5927,DESLIT SYRUP 60ML
725,60,6033,BREATHEZEY-L 30S
726,35,6309,MONAS 10MG (MONTELUKAST) 30'S
727,50,6433,MONTAIR 10MG
728,125,6436,MONTANA PLUS
729,300,36,AZITHROMYCIN SUSP
730,100,80,CEFASYN 500MG TABS
731,20,91,NORFLOXACIN 400MG
732,70,108,ACINET 625MG
733,100,118,PULMOCEF 250MG
734,10,130,NITROFURANTION
735,10,143,AMOXYCILLIN 250MG CAPS
736,100,172,PULMOCEF 500MG
737,10,192,DOXYCYCLINE
738,70,206,KOACT 625MG
739,100,229,CLINDAMYCIN 300MG
740,500,251,klacid 500mg tabs
741,60,253,FINEMOX 625MG
742,20,257,CEPHALEXIN 500MG
743,15,259,COSATRIM DS TABS
744,150,265,AMOXYCILLIN 125MG 100ML
745,20,289,ERYTHROMYCIN TABS
746,120,347,GRAMOCEF O 200MG
747,150,358,CLAVULIN 1GM
748,10,456,Erythromycin 250mg
749,60,459,LOOBITOSS TABS
750,10,527,AMOXYCILLIN 500MG
751,25,533,NORMAX
752,300,557,KEMOXYL F SYR
753,150,564,ERYTHROMYCIN 100ML
754,70,582,LEVOBACT 500MG
755,165,612,AUGMENTIN 625
756,50,625,CIPRO T TABS
757,70,632,LOOBID
758,500,706,ATM 500MG
759,50,749,FLEMING 625
760,130,791,MINOCYCLINE 50mg
761,10,800,AMPICLOX 500MG GEN
762,50,802,OJEN OZ
763,300,804,ATM Suspension 15mls
764,170,820,ZINNAT TABS 250MG
765,80,879,DAFRACLAV 625MG
766,950,885,CLAVULIN 228
767,450,904,SEPTRIN 50ML
768,1950,929,FOSMOL 3000MG
769,300,930,RIVAMOX SYR 125MG
770,290,960,ZINNAT TABS 500MG
771,150,1050,CLARITEK 250MG
772,160,1138,GRAMOCEF O 400MG
773,175,1141,GRAMOCEF CV
774,150,1169,CLOFORT 500MG
775,130,1183,CLAVULIN 625
776,40,1185,salazopyrin EN 500mg
777,135,1221,CIPRODENK 500
778,630,1238,FLAMOX SYR
779,200,1243,PROXIMEXA TABS 500MG
780,50,1247,AMOXIL CAPS 500MG
781,125,1258,MINOCYCLINE 100mg
782,850,1319,DAZEL KIT
783,1650,1399,GRAMOCEF O 100MG/5ML
784,1350,1406,CLAVULIN 457
785,100,1408,AUROPODOX CAPS 200MG
786,250,1429,RIVALEXIN 125/5ML
787,70,1457,Septrin DS
788,1400,1488,GRAMOCEF O 50MG/5ML
789,110,1696,DAFRACLAV 1G
790,240,1804,AUGMENTIN 1G
791,350,1837,RIVAMOX SYR 250MG
792,1500,1873,ALTACEF TABS 500MG
793,145,1874,LEFLOX 500mg
794,80,2040,LINCOMYCIN 500MG
795,3300,2084,ZINNAT 125MG 100ML
796,500,2256,vedrox 100ml
797,1000,2357,AMOXIL FORTE SYR
798,90,2491,Combizol tabs
799,190,2572,LEFLOX 750MG
800,250,2577,CLARITEK TABS 500MG
801,200,2581,GLEVONIX 750MG 10's
802,2750,2642,ORELOX 50ML SYR
803,200,2668,GRABACIN POWDER
804,140,2696,AUGMENTIN 375mg
805,1550,2698,ZINNAT 125MG 50ML
806,170,2711,DALACIN C 300MG
807,600,2797,SEPTRIN 100ML
808,2300,2954,ZITHROMAX TABS
809,900,2956,Claritek syr 125
810,800,2992,AMOXIL 125ML
811,175,3060,RIFAXA 550MG
812,160,3228,MPHETAS 500MG
813,1050,3268,CLOFORT 125MG/5ML
814,230,3402,ORELOX 100MG TABS
815,1200,3498,ZITHROMAX SYR 15ML
816,160,3511,LEVOBACT 750MG
817,90,3556,VALTAS OD 500MG
818,145,3589,GLEVONIX 500MG
819,700,3596,AMOKLAVIN 228MG SYR
820,70,3743,VEDROX CAPS 500MG
821,3500,3790,KLACID 125 SYR
822,900,3832,Tavanic 500mg tabs
823,380,3864,INVOLYN 408MG
824,1800,3869,AUGMENTIN 457
825,580,3917,LIZOLID 600MG
826,1300,3978,PROXIMEXA 250MG SYR
827,2000,4044,Zithromax syr 30ml
828,4150,4175,ORELOX 100ML SYR
829,1200,4180,AUGMENTIN 228
830,320,4261,Orelox 200mg tabs
831,760,4447,PROXIMEXA 125MG SYR
832,4950,4470,KLACID 250 SYR
833,800,4882,CEFPODOX SYR
834,3000,5164,PYLOZED KIT
835,600,5167,CO-AMOXICLAV 457 MY DAWA
836,600,5168,"DAFRACLAV 228M,G"
837,1100,5169,DAFRACLAV 457 MG
838,100,5382,TINISKY (TINIDAZOLE) 500MG
839,2800,5486,AUGMENTIN 642.9/5ML 100ML
840,100,5554,ZOCEF 500MG
841,100,5555,EVERCEF 400MG
842,450,5557,CLAMOXIN 228.5MG
843,450,5558,BEECLAV 228MG
844,400,5561,ZITHROCARE 500 MG
845,800,5567,AZIFAST 500MG
846,400,5568,CEXIL 125MG
847,550,5569,CEXIL 250MG
848,1457.25,5708,Swich 200mg
849,650,5802,CEFO L DRY 60ML
850,50,5849,FIX 200MG(CEFIXIME)
851,160,5850,MICROMOX 400MG
852,2100,5853,LE-SURE KIT
853,1200,5855,KIT PYLO C
854,3500,5859,LEVOKIT
855,60,6240,tunaclav 312mg
856,20,6341,SEPTRIN 480 GENERIC 100S
857,2660,6389,AVELOX 400MG TABS 7S
858,800,507,CASODEX 150MG TABS
859,31620,549,ZOLADEX LA DEPOT
860,35,566,METHOTREXATE 2.5MG EMTHREX
861,480,2358,CASODEX 50MG TABS
862,80,2657,PROSTAFLO F
863,45,2737,METHOTREXATE 2.5MG 100S
864,240,3890,ARIMIDEX 1MG TABS
865,30,6438,DITROPAN[OXYBUTIN] 5MG
866,20,6439,DITROPAN [OXYBUTIYNIN]2.5
867,35,6393,ATORVA 20MG 30S
868,70,1086,CLOASP 75MG
869,110,1303,HARTEZE 15MG 28'S
870,25,2016,WARFARIN 3MG
871,115,2078,HARTEZE 20MG
872,80,2349,PIXAN 2.5MG APIXABAN
873,75,2379,HARTEZE 10MG 28'S
874,85,3196,EZECHOL 10MG
875,1673,5305,AFIXA Q
876,125,5597,APIXA Q 5MG 30S
877,90,5722,PIXAN 5MG 30S
878,40,6355,WARFARIN 5MG UK
879,30,1266,PASCALIUM 1.5MG
881,80,96,IMIPRAMINE 25MG
882,60,1351,ZOLPIREX 10MG
883,450,2249,BRINTELLIX 10MG
884,110,2635,RITALIN 10MG 30S
885,135,3332,CLOBAZAM(ORIG) 10MG
886,10,5507,NEUROTROL (CARBAMAZEPINE) 200MG
887,160,5521,COEMPAKEN 12.5/500
888,50,6179,PAROXETINE 20MG 30s
889,190,6293,CLOZAPINE 100MG 50S
890,90,6294,CLOZAPINE 25MG 50S
891,70,6298,VENLAFAXINE XL 75MG 28S
892,80,6312,MILAM 15MG 20S
893,130,5734,GALVUSMET 50/1000 TURKEY
894,35,6136,ATORVASTATIN 40MG 28
895,130,3411,EMPA Q 25MG
896,120,3745,EMPA Q 10
897,30,794,MECLIZ FORTE 10'S
898,80,1315,EMITRON 4MG
899,30,2740,PREGSMILE TABLETS
900,150,3939,EMEFILM 4
901,550,5540,ONDEX SYRUP
902,55,5745,EMITOSS 4MG 10S
903,532,5751,ZOFRA SYRUP 50ML
904,800,6358,EMITRON 30ML
905,70,6441,MOLPAN [ONDANSETRON]
906,150,6444,palonosetron 0.5 mg tabs
907,150,5615,fulcover
908,20,6233,KETOCONAZOLE(HITORAL) 200MG
909,150,6418,Fluconazole 150mg
910,1200,450,CANESTEN CREAM
911,500,1159,TERBIN CREAM 15G
912,400,6139,BECLODIP LOTION 100ML
913,100,343,nystatin 12mls
914,620,3136,Omastin 35ml
915,120,5573,ICON 100MG(ITRACONAZOLE)
916,100,146,LEVAMISOLE SYR 15ML
917,100,439,NATOA 6'S
918,100,753,ABZ TABS
919,100,872,NATOA SUSPENSION
920,50,1100,PRAZITEL 600MG
921,250,1186,ALBEN SUSP 10ML
922,350,1249,ZENTEL1'S
923,1200,1363,Vermox 500MG
924,350,1991,ZENTEL SUSPENSION
925,1200,2371,Vermox tabs 100mg
926,1200,4187,VERMOX SUSPENSION
927,100,4655,ABZ SUSPENSION
928,750,5592,IVERMECTOL 6MG 10S
929,200,2060,ALERID SYRUP 30ML
930,1400,3347,SUDAFED MAX
931,100,7149,MONTYFEX TABS
932,1700,5188,BENADRYL CHILDRENS 2+ SOL 100ML
933,160,5189,BENADRYL ALLERGY RELIEF CAPSULE
934,600,5465,DESTREX SYRUP
935,1100,5466,TELOVA SYRUP
936,60,5598,MONTECOR PLUS
937,55,5779,ZEBATIN 10MG
938,80,5886,CETLEVO M 5MG 10'S
939,60,5887,ALLERFAST 180MG 100'S
940,45,5888,ALLERFAST 120MG 100'S
941,110,5889,DESTELUK 10MG TABS 30'S
942,40,5894,MOLEZT PAED 20'S
943,250,5938,ALATROL SYRUP 60ML
944,800,5939,RUPATINE SYRUP
945,293,5941,KETOMAR SYRUP
946,339,5958,DEOLORIN SYRUP 60ML
947,180,6329,HOMAGON SYRUP
948,450,6383,CELABET SYRUP 60ML
949,5,17,PIRITON GEN 100S BP
951,160,101,ILAXTEN TABS 20MG
952,5,205,PROMETHAZINE TABS
953,20,274,LORHISTINA TABS
954,10,352,ZYNCET TABS/RHIZIN TABS
955,20,399,STERAMINE
956,5,415,PREDNISOLONE(BLUE)
957,5,463,PREDNISONE(WHITE)
958,600,649,DOXAFIN SYRUP
959,60,721,CETRIZET D TABS
961,25,806,PIRITON (ORIGINAL)
962,20,893,ATRIZIN 10MG
963,30,941,ATARAX 25MG
964,45,965,CETRIZET 10mg
965,20,1027,TOFEN TABS
966,20,1098,LORATIN FAST
967,110,1104,CLARITINE 10mg
968,20,1167,SOLVIN PLUS TABS
969,80,1187,MONTIGET GRANULES PAED
970,75,1280,MONTIGET 4MG TABLETS
971,145,1374,XYZAL TABS
972,70,1434,L MONTUS
973,65,1466,FEXET 180MG
974,20,1517,CONTUS-650 10s
975,160,1618,EBASTEL 10mg
976,60,1679,MONTEL TABS
977,80,1877,MONTIGET 5MG
978,70,1946,DAZIT TABS
979,55,1957,L MONTUS KID
980,40,1986,MEDROL 4MG TABS
981,55,2104,EROSTIN 10MG
982,1300,2108,YESCORT SUSP
983,90,2131,MONTALLERG 10MG
984,35,2143,DERIPHYLLINE 300MG
985,70,2154,YESCORT 30MG
986,70,2192,BETASERC 8MG
987,200,2424,FLUGONE INHALER
988,80,2478,EROSTIN 20MG
989,75,2580,FEXET 120MG
990,70,2587,DYNACORT 30MG
991,130,2653,ZYRTEC TABS
992,95,2677,MONTIGET 10MG TABS
993,95,2735,LEVOLUKAST 30'S
994,30,2748,DYNACORT 6mg
995,90,2773,MONTANA 10MG TABS
996,120,2967,CLARINASE TABS
997,65,3039,GLENCET 5MG
998,90,3276,LEVOLUKAST KID
999,110,3847,MONTEBASTO
1000,70,4200,MONTANA 5MG TABS
1001,200,4306,COLDCAP ORIGINAL 12s
1002,170,4309,RUPANASE 10MG 10'S
1003,900,4552,EROSTIN SYR
1004,25,5895,tidilor tabs
1006,1650,5460,AERIUS SYRUP 60ML
1007,320,5652,COLDCAP DAY &NIGHT 24S
1008,180,5729,BENADRYL ALLERGY LIQ RELEASE
1009,1800,5730,BENADRYL ONE A DAY RELIEF TABS
1010,200,5757,COLDAMOL CAPS
1011,65,5989,CETLEVO 5MG 10S
1012,45,6319,DESTREX 5MG TABS 10S
1013,15,6328,HOMAGON CAPS 10s
1014,5,131,Calcigard RETARD tab
1015,20,339,ATSTAT 20MG
1016,35,385,WARFARIN 1MG
1017,15,387,Amax 10mg
1018,20,394,PRESARTAN H TABS
1019,20,427,CARDITAN-H
1020,8,467,Cardace tabs 5mg
1021,110,532,COVERAM 5MG/1OMG
1022,7,568,VASOPRIL 5MG
1023,15,610,CARDITAN 50MG
1024,135,631,TRIPLIXAM 5/1.25/5
1025,10,638,CARDACE 1OMG
1026,240,641,PRADAXA 110MG
1027,25,642,ANGIZAAR 50MG
1028,10,643,Varinil 5mg
1029,5,657,DIGOXIN 250MG 100'S
1030,210,708,EXFORGE HC 5/160/12
1031,10,760,Amax 5mg
1032,150,774,TRIPLIXAM 10/2.5/10M
1033,90,852,ATORID 20EZ
1034,210,917,EXFORGE HCT 10/160
1035,95,1030,CONCOR 10MG
1036,50,1044,CARDIVAS 6.25MG
1037,35,1060,AMLOZEST 5MG
1038,130,1106,CRESTOR 5MG
1039,85,1204,DILATREND 6.25MG
1040,30,1210,PRESARTAN 50MG
1041,200,1253,MICARDIS 80MG
1042,50,1283,Lipiget 10mg
1043,110,1313,COVERAM 5MG/5MG
1044,120,1331,Dilatrend 25mg
1045,40,1386,AMTAS-AT TABS
1046,85,1508,rovista 10mg
1047,35,1522,AMLOZEST 10MG
1048,281,1576,XATRAL LP 10mg
1049,180,1668,MICARDIS 40MG(PLAIN)
1050,35,1691,Nebicard 2.5mg
1051,50,1709,ROVAS 5MG
1052,70,1759,Telmi 40H
1053,106,1809,COTASMI 80
1054,75,1863,Lipiget 20mg tabs
1055,200,1866,Comicardis 40/12.5mg
1056,135,1895,TELMI 80AMH
1057,70,2015,S-Numlo 5mg tabs
1058,135,2033,NEBILET PLUS 5/12.5MG
1059,75,2044,ASOMEX 2.5 MG
1060,47,2054,PROVASK 10MG
1061,25,2057,ANGIZAAR H
1062,1180,2073,TOLVAT 30MG TABS
1063,100,2194,Lipitas 40mg tabs
1064,90,2252,TELTAS 40H
1065,80,2274,OLMAT 20MG
1066,75,2326,NORPLAT- S TABS
1067,185,2361,comicardis 80/12.5mg
1068,85,2409,telmi 80mg
1069,110,2435,EPNONE 25MG 30'S
1070,45,2437,Revelol XL 50mg tabs
1071,90,2441,AMLOZAAR H
1072,80,24471,NEBILONG 5MG
1073,100,2454,cardivas 25mg tabs
1074,75,2460,TRANDATE 100MG
1075,50,2576,GLYCERYL TRINITRATE 500mcg tabs( GTN)
1076,230,2595,TWYNSTA 40/5
1077,110,2639,ROVAS 20MG
1078,60,2645,AMLOCIP NB
1079,120,2712,CRESTOR 10MG TURKEY
1080,80,2804,NATRIXAM 1.5MG/10MG
1081,110,2806,COVERAM 10MG/1OMG
1082,85,2899,BETALOC ZOK 100MG
1083,75,2905,NEBILONG H
1084,55,2911,ROVISTA 5MG
1085,110,2961,Telmi 80H
1086,85,3008,NATRIXAM 1.5mg/5mg
1087,70,3031,ROZAVEL 5MG
1088,90,3112,ASOMEX 5MG
1089,90,3127,METPURE XL 50MG
1090,130,3129,APROVEL 150MG
1091,45,3141,atorid 10mg
1092,75,3248,COTASMI 40
1093,65,3306,ROVAS 10MG
1094,150,3331,LIPITOR 10mg
1095,110,3397,TELTAS 80LH
1096,165,3422,CRESTOR 20mg
1097,35,3517,AMLONG 5MG
1098,85,3552,DILATREND 12.5MG
1099,135,3555,OZITAS 10MG TABS
1100,200,3582,INSPRA 25mg
1101,80,3638,AMLOZAAR TABS
1102,100,3659,COVERSYL 5MG (PERINDOPRIL)
1103,230,3671,TWYNSTA 40/10
1104,170,3686,LIPITOR 20mg
1105,170,3690,LIPITOR 40MG
1106,60,3709,SAFETELMI 80H
1107,80,3866,BETALOC ZOK 50MG
1108,100,3923,Tritace 2.5mg(ramipril)
1109,65,3924,CARDIVAS 12.5MG
1110,40,3983,AMLONG 10MG
1111,700,4349,TOLVAT 15MG TABS
1112,210,4352,EXFORGE 10/160
1113,180,4434,EXFORGE 5/160
1114,215,4458,Isoptin SR 240mg
1115,35,4466,TENORIC 50MG
1116,150,4622,IMDUR 60MG
1117,255,4651,TWYNSTA 80MG/5MG
1118,90,4683,Unitel H 80/12.5mg
1119,80,4737,ZIAK 10/6.25
1120,120,5132,ARBITEL 80H
1121,120,5416,ZITEN M 20/1000
1122,15,5490,AVASTATIN 10MG
1123,15,5505,BISOPROLOL 1.25MG
1124,90,5511,CILNITEL 10/40CT
1125,80,5512,CILNITEL 5/40 CT
1126,110,5527,COMBIVAS 10
1127,5,5529,ENCARDIL[ENALAPRIL]10 MG
1128,60,5532,CORBIS 10MG
1129,100,5549,AZIL 40H
1130,15,5624,HYDOPA 250MG
1131,250,5647,bosentas 62.5
1132,100,5788,TECLONID 80/10
1133,105,5858,ATORID 40MG
1134,380,6137,CARVEDILOL 6.25MG 28
1135,50,6157,ROSUVASTATIN 10MG UK
1136,40,6158,SPIRONOLACTONE 25MG UK
1137,190,6207,NORVASC 10MG ORIGINAL
1138,100,250,FANLAR TABLETS
1139,200,319,LUMIART-20/120 24S
1140,200,336,lonart 24`s
1141,300,1119,COARTEM DISP PAED
1142,950,1651,artequick tabs
1143,400,2977,MALANIL ADULT
1144,310,3520,MALANIL PAED
1145,400,909,P Alaxin tabs
1146,15,667,SIMVASTATIN 20MG
1147,90,1658,IMURAN 50MG TABS
1148,120,2462,TAMSOLIN 0.4MG
1149,90,2702,FINOSIN
1150,100,2995,AVODART 0.5MG turkey
1151,100,5746,TADARECT 5MG 30S
1152,80,6034,FLOSURE(Tamsulosin)0.4mg 20s
1153,130,6402,MIRABA 25MG TABS 10S
1154,80,6440,FLOW-Q
1155,20,5672,dyrade m tabs 30s
1156,250,82,gauze bandage 7.5*3
1157,900,1218,FUCICORT CREAM15GMS
1158,250,4769,gauze swabs 4''
1159,450,1955,QUADRAGEL 15G
1160,300,2528,DETTOL SOAP 90GMS
1161,2200,3565,MILTON STE. FLUID 1L
1162,2100,4014,VAGISIL pH BALANCE
1163,100,153,METHYLATED SPIRIT 100ml
1164,100,379,HYDROGEN PEROXIDE
1165,850,2604,BETADINE ANTISEPTIC 125ML
1166,200,4658,DETTOL 50ml
1167,70,87,PROPYLTHIOURACIL
1168,400,5153,LYSO SPRAY
1169,100,1291,ACRIPTEGA
1170,9200,4162,TRIUMEQ
1171,1050,5471,CARMEX SRAWBERRY MOIST LIP BALM
1172,400,6260,VICKS VAPORUB 25G INDIA
1173,2900,3122,CETAPHIL GENTL SKN CLEANSER 236
1174,6200,5360,ANTHELIOS LOTION ECO SPF
1175,2470,6053,DO ALOE VERA 50ML
1176,1950,6054,DO ALOE VERA DEODORANT 50ML
1177,1905,6055,DO CUCUMBER WITCH
1178,2760,6056,DO MANUKA HONEY CREAM
1179,1950,6057,DO MANUKA HONEY DEODORANT 60ML
1180,2000,6059,DO ROSE DEODORANT 50ML
1181,3620,6060,DO ROSE FACIAL SERUM 30ML
1182,2760,6061,DO ROYAL JELLY LIGHT&BRIGHT
1183,2290,6062,DO S CLEAR 5 IN 1 PURIFYING TON
1184,2400,6063,DO S CLEAR CLEANSING FACE WASH
1185,3030,6064,DO SNAIL GEL
1186,3800,6066,DO SNAIL GEL FACIAL SERUM
1187,2470,6067,DO VITAMIN E CREAM 50ML
1188,1950,6068,DO VITAMIN E DEODORANT 50ML
1189,3250,6069,DO VITAMIN E PURE OIL COMPLEX
1190,750,6084,DOVE SHOWER GEL 250ML
1191,1250,6085,DOVE SHOWER GEL 500ML
1192,4650,6134,cicaplast baume 5+ 100ml
1193,2950,6135,cicaplast baume B5+ 40ml
1194,1700,6219,OLAY COMP C/BB CRM MED SPF 15
1195,1500,6220,olay complete care crm sensitiv
1196,1500,6221,OLAY D/A CRM SENSI D&N 50ML
1197,1500,6222,OLAY D/A CRM REG DAY/PRIMER50ML
1198,2600,6223,OLAY T/E DAY CRM REGULAR SPF 15
1199,2700,6224,OLAY T/E MOIST SERUM DUO SPF 20
1200,2200,6225,OLAY T/E MOIST DAYCRM FRAG FREE
1201,2700,6227,OLAY T/E FEATHERWEIGHT SPF 15
1202,2300,6231,OLAY T/E MOISTURIZING NIGHT CRM
1203,1900,6287,DO ROSE CREAMY FACE WASH
1204,2900,6288,DO ROSE OTTO DAY CREAM 50ML
1205,2340,1747,EXACTIVE VITAL STRIPS 50'S
1206,525,5129,ELIQUIS 2.5MG
1207,5,103,SALBUT -4 B/P
1208,300,592,DUPLAZIN SYRUP
1209,1200,898,AEROCORT INHALER
1210,450,2897,PULMICORT 0.25MG
1211,110,2926,MONTERU KIDS 5MG
1212,175,3221,ATROVENT VIALS
1213,2100,3243,COMBIWAVE SF 250
1214,70,3404,BRONCHOWIN 400MG
1215,50,3405,UNICONTIN 400MG TABS
1216,10700,46371,Nebzmart Nebulization kit
1217,100,135,KISS CLASSIC
1219,100,350,KISS STRAWBERRY
1220,100,361,KISS CHOCOLATE
1221,500,5397,ROUGH RIDER CONTEMPO 5TH PANEL
1222,650,5398,ROUGH RIDER CONTEMPO FP
1223,750,5523,DUREX FETHERLITE CON 3s
1224,750,5524,DUREX EXTRA SAFE CON
1225,700,5525,DUREX FETHERLITE FEEL ULT THIN
1226,278,5603,masculan sensitive 4s
1227,1450,6010,SKINS ULTRA THIN CONDOMS 12S
1228,1450,6011,SKINS NATURAL CONDOMS 12S
1229,1450,6012,SKINS DOTS & RIBS CONDOMS 12S
1230,550,6013,SKINS DOTS & RIBS CONDOMS 4S
1231,100,6186,KISS STUDDED
1232,150,404,Ecee 2
1233,1450,840,DIANE 35
1234,150,914,Femiplan PILLS
1235,600,1346,Microgynon ORIGINAL
1236,1950,2153,Yasmin
1237,1150,2186,DELSIA
1238,250,4665,Postinor-2
1239,100,5897,ENDOGEST 2MG 28'S
1240,3385,1748,CERAVE AM FACIAL MOIST LTN SPF 30 52ML
1241,3600,2567,LAROCHE EFFACLAR CLEANSER 200ML
1242,2100,3017,CERAVE HYDRATING CLEANSER 236ML
1243,2100,3207,BIODERMA SEBIUM GEL MOUSSANT
1244,3350,3738,CERAVE FOAM CLEANSER 236ML
1245,3200,3753,CERAVE PM FACIAL MOIST LTN 52ML
1246,7850,3800,HELIOCARE 360PAED ATOPIC SPF50
1247,7050,3968,HELIOCARE SPRAY SPF 50 200ML
1248,2700,4156,CERAVE SA SMOOTHING CREAM 177ML
1249,3200,4193,CERAVE HYDRATING CLEANSER 473ML
1250,4500,4282,LAROCHE EFFACLAR CLEANSER 400ML
1251,3550,4476,BIODERMA ATODERM INTENSIVE BAUM
1252,2750,4525,BIODERMA SENSIBIO GEL MOUSSANT
1253,675,4767,AQUASOFT LOTION 100ML
1254,2100,6311,HYGLOW CREAM 50MG
1255,300,50,Domperon Syrup
1256,200,417,BENASED MUCOLYTIC 100ML
1257,100,490,HISTARGAN 100ML
1258,250,556,DELASED DRY ND
1259,200,565,BENASED DRY LINTUS
1260,250,583,delased chesty
1261,250,623,Cadiphen
1262,400,652,GRILINTUS SYR 100ML
1263,550,668,BROXOL SYRUP 200ML
1264,250,670,Delased dry
1265,300,700,COSCOF EXP 100ML
1266,170,711,FLUCOLDEX E SYR
1267,150,725,BENACOFF EXPT
1268,250,730,DELASED CHESTY ND
1269,300,736,CHERICOF SYR 100ML
1270,350,801,Coscof C 100ml
1271,150,813,BENASED PAED 100ML
1272,150,815,BENACOFF PAED
1273,350,833,BROZEDEX SYR
1274,280,835,delased paed
1275,100,845,Tridex 60 ML
1276,150,961,tridex 100mls
1277,350,1024,ZYNCET SYR
1278,150,1036,Obrex 100ml
1279,300,1038,COSCOF DM SYR 100ML
1280,250,1076,Cadistin Exp
1281,150,1095,Tusicoff (Paeditric)
1282,250,1114,Coscof C 60ml
1283,200,1123,COFTA EXTRA SYRUP
1284,350,1153,VIFEX SYR
1285,150,1206,Tuspel 60ml
1286,350,1216,Rhizin SYR
1287,200,1235,Coscof Expectorant 60ML
1288,250,1282,Trimex (mucolytic)
1289,150,1437,BENASED CHESTY 100ML
1290,450,1474,Brozelin
1291,250,1477,Tuspel plus 100ml
1292,150,1527,Febrex plus 60ml
1293,300,1536,TUSPRESS 100ML
1294,150,1610,Trihistamin 100ml
1295,500,1652,ZEFCOLIN SYR
1296,350,1675,APDYL H SYR
1297,350,1702,BISPANOL 100ML
1298,300,1723,Trimex(Adult) 100ML
1299,400,1736,HTC HERBIGOR SYR
1300,350,1788,DR TOUX syrup
1301,100,1820,BENASED PAED 60ML
1302,100,1843,BENASED DRY 60ML
1303,200,1892,ATRIZIN 60ML
1304,350,1943,ZEDEX 100ML
1305,1100,2055,BENYLIN DRY
1306,200,2059,COLDCAP SYR 100ML
1308,400,2212,TOFEN SYR
1309,650,2300,PIRITON EXPECTORANT
1310,300,2306,CADISTIN PLUS
1311,1000,2311,ZYRTEC SYR 75ML
1312,300,2410,ambrox 100ml
1313,550,2428,Solvin Plus 120ml
1314,550,2444,Ascoril 200ml
1315,1700,2464,BENYLIN INFANT DRY 3+ MONTHS
1316,250,2529,Trimex (Paediatric) 100ml
1317,800,2551,Actifed wet & cough
1318,750,2560,SEKROL ADULT SYR
1319,550,2568,ASCORIL D SYR
1320,470,2601,GLYKOF SYR
1321,250,2626,LORHISTINA SYR
1322,200,2708,Tuspel syr100ml
1323,200,2794,Tricohist 100ml
1324,1000,2817,PREDSOL SYR
1325,1150,2827,XYZAL SYR
1326,1050,2936,BENYLIN PAED
1327,350,2950,SURDEX SYR 60ML
1328,900,2982,Rhinathiol Prometh.
1329,900,3040,BENYLIN 4 FLU 100ML
1330,261,3042,CYCLOPAM SUSP 30ML
1331,250,3047,FLUGONE EX 60ML
1332,1050,3052,BENYLIN WET COUGH
1333,400,3086,Flugone Dm 120ml
1334,400,3087,Flugone P 120ml
1335,200,3145,Dacof mucolytic syr
1336,100,3166,BENASED CHESTY 60ML
1337,200,3168,Dacof (dry)
1338,650,3180,PIRITON SYRUP 100ML
1339,1600,3234,PREDSOL FORTE SYR
1340,300,3240,SOLVIN PLUS 60ML
1341,480,3479,SEKROL PAED SYR
1342,950,3486,EUGICA SYRUP 100ML
1343,1100,3603,BENYLIN ORIGINAL
1344,250,3679,Flugone Dm 60ml
1345,350,3835,Ascoril 100ml
1346,1100,4042,SEKISAN ORAL SYRP
1347,2100,4088,BENYLIN MUCUS COUGH 150ML
1348,1700,4342,clarityne syrup
1349,1700,4391,Ebastel syrup
1350,1600,4408,BENYLIN 4 FLU 200ML
1351,1200,4524,Mucosolvan syrup
1352,350,51431,ZECUF SUGAR FREE 100ML
1353,300,5276,APYTRY SYRUP 100ML
1354,300,5428,VITHIOL SYRUP
1355,350,5431,MUCOLYN PAEDS
1356,350,5535,MUCOLYN ADULTS
1357,200,5550,KOFED MULTIACTION 100ML
1358,300,5551,SHALTOUX HERBAL
1359,250,5552,SUSTECOF EXP
1360,400,5642,contus paed linctus 100ml
1361,350,5662,BROXOL 100ML
1363,299,5753,APFLU 100ML SYRUP
1364,302,5754,PECTYLIN C SYRUP 120ML
1365,25,5760,CHERIFLU PLUS TABS
1366,250,5776,carydex dry 100ml
1367,2400,6128,BENYLIN CHESTY NON DROWSY 300ML
1368,1800,6209,BENYLIN HERBAL CHESTY 100ML
1369,2650,6210,BENYLIN MUCUS COUGH MAX 300ML
1370,2300,6259,BENYLIN CHILD D COUGH S&T 125ML
1371,2150,6304,COVONIA N TIME FORMULA 150ML
1372,1700,6305,BENYLIN CHILD C/C 125ML
1373,1700,6306,BENYLIN CHILD NIGHT COUGH125ML
1374,1650,6307,COVONIA C/C MIXTURE (METHOLATED
1375,1800,6308,COVONIA CHESTY 150ML SUGAR FREE
1376,250,6315,COLDAMOL P SYRUP 100ML
1377,100,6322,CONSED EXP 60ML
1378,200,6323,CONSED EXP 100ML
1379,450,6411,HONITUS COUGH HERBAL SYR 100ML
1380,1600,1223,DERMOL EMOLLIENT 250ML
1381,3200,2233,MAXRICH MOISTURISING CREAM
1382,1000,2367,SENSODYNE RAPID ACTION 75ML
1383,1050,2543,Selsun shampoo 50mls
